applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate,monthly_income
A02227,121759.30952063832,2346.192497472151,6010.767990063927,6723.803523794011,55.0,ON,Part-time,419.0,662.0,78.51025811372655,5.0,8.0,On Time,74345.09310324454,8448.350532463059,1459.2131122561902,38.49820776379948,1,0.0,0.0,10146.609126719859
A02228,44346.46231467962,600.5250105112865,5561.155414872131,19312.9423247419,29.0,ON,Full-time,314.0,603.0,51.70630940930418,4.0,0.0,Late<30,85012.36524481986,1953.0641161106896,1098.9189152413583,53.825390981827915,0,0.0,0.0,3695.5385262233017
A02229,23546.442449544746,386.6642617013576,4046.5541790466655,6548.252159775339,23.0,ON,Unemployed,88.0,776.0,48.793494883064106,11.0,9.0,On Time,22254.100527539795,1141.3975228736128,271.4638350544268,38.54604605038523,1,5886.6106123861855,4.754120273368617,1962.203537462062
A02230,99087.32835811075,1720.8716704291166,4290.479939721156,30000.0,82.0,ON,Part-time,356.0,694.0,47.76371501180755,11.0,10.0,On Time,167592.98542009026,8908.206309132946,2001.2158983958025,50.52618902485625,0,0.0,0.0,8257.277363175896
A02231,42518.097470883054,575.7659032515414,2267.695533507665,30000.0,94.0,ON,Full-time,517.0,592.4,31.71554035247677,9.0,0.0,Late<30,25065.437896597254,4826.248276008604,198.74097676550764,34.55959564104976,0,0.0,0.0,3543.1747892402545
A02232,88904.03420278916,1203.9087964961032,4558.825884241029,30000.0,21.0,ON,Full-time,364.0,765.0,36.14569703937403,2.0,7.0,Late<30,115968.0248851698,8772.373664633104,1047.9362734384838,36.4686947335376,1,0.0,0.0,7408.669516899096
A02233,22358.192577299567,353.31939001741154,9532.548557208342,30000.0,74.0,ON,Unemployed,266.0,667.8,15.39027689665964,18.0,9.0,Late 30-60,22886.94830702473,8557.206022160955,88.05911794116156,47.84171197435321,0,0.0,0.0,1863.1827147749639
A02234,93554.42852302275,1207.4955198947723,8504.529177837903,25845.13330989877,81.0,ON,Full-time,0.0,592.0,40.60341331788192,19.0,10.0,On Time,50987.318636510914,8594.261883719508,517.5647931421992,27.099569900089087,0,0.0,0.0,7796.202376918563
A02235,32676.58467356088,486.4293222160056,1452.328690763438,8348.581913711363,56.0,ON,Part-time,138.0,738.0,13.07830955274119,16.0,8.0,Late<30,48482.21703660722,2313.472838628656,158.51636055198298,28.28353400458593,1,8348.581913711363,7.757556310348209,2723.04872279674
A02236,86282.49862130168,1276.6420742068158,297.80787320920933,17155.049448547536,72.0,BC,Unemployed,164.0,549.0,38.355294488187006,14.0,0.0,On Time,165208.90356032638,6588.660138239721,1584.1590370317015,43.36629424679528,1,0.0,0.0,7190.208218441807
A02237,60302.9638903761,790.8400791436752,9335.243127166306,7708.873831367638,20.0,ON,Part-time,105.0,855.0,51.24384600616805,3.0,10.0,On Time,31124.117543740194,9388.646965480251,398.72987162232397,25.972913582341796,0,7708.873831367638,5.6010522971458245,5025.246990864675
A02238,37161.56437134198,476.02700734866806,5267.497498807476,30000.0,20.0,ON,Part-time,148.0,831.0,52.20484169012162,5.0,9.0,On Time,33655.571046623285,3352.2469585535896,439.24593961990234,44.08661379244088,0,0.0,0.0,3096.797030945165
A02239,48848.64130820387,661.4920177152608,5378.378231493078,8851.210025078246,30.0,ON,Part-time,184.0,734.0,83.18988748066299,1.0,6.0,On Time,75979.59747524055,6593.597062755386,1580.1835411978318,58.32981992620109,0,0.0,0.0,4070.720109016989
A02240,84386.20576965783,801.4747549864715,7807.179957065224,30000.0,58.0,BC,Part-time,409.0,677.0,41.7239872025919,11.0,4.0,Late 30-60,152475.7969366654,3662.3483407279577,1590.4745500226072,40.413467283027515,0,0.0,0.0,7032.183814138152
A02241,63129.7383390623,1239.0380965183538,3146.8897387132656,30000.0,20.0,ON,Full-time,200.0,573.0,56.90299203227654,15.0,10.0,On Time,49630.6281249349,2642.732912944127,706.0328091875127,45.52664342454061,1,0.0,0.0,5260.811528255192
A02242,80194.20145943755,899.2711125407978,4819.075688360022,23505.91947057316,98.0,ON,Full-time,219.0,422.0,20.73099671103974,6.0,7.0,On Time,48603.71482851727,8144.062564594357,251.90086306357625,22.501788014041058,0,0.0,0.0,6682.850121619796
A02243,160848.8353843595,2263.9631571277187,9686.629131467376,7626.204051784563,75.0,ON,Part-time,469.0,841.0,43.900896573853295,16.0,10.0,On Time,82509.35646264152,1891.283953703408,905.5586811104048,24.499387076078598,0,7626.204051784563,7.272492696689206,13404.06961536329
A02244,27388.519114429244,256.3305353996096,6721.486869324071,16425.240480567798,65.0,BC,Unemployed,433.0,583.0,80.59224469645333,13.0,5.0,On Time,22535.5373468321,1085.0824109826794,454.04738505548886,41.91931036503082,0,0.0,0.0,2282.3765928691037
A02245,134404.1100703675,1724.793690653378,1537.4503199578594,16684.56234470202,54.0,ON,Full-time,28.0,715.0,35.08638702675918,8.0,9.0,On Time,81580.06079195319,2746.1206314631304,715.5873966532531,24.022921808582797,1,15000.0,4.573589777118825,11200.342505863957
A02246,63081.19396964608,854.2245016722907,1332.267479843533,30000.0,22.0,ON,Full-time,63.0,699.0,32.40558411005556,12.0,3.0,On Time,65545.97389266946,4471.874780506968,531.0138925136015,34.91192754028696,0,0.0,0.0,5256.766164137173
A02247,38200.656329150224,517.3005544572427,2042.647583330054,6573.407951272492,93.0,ON,Full-time,95.0,512.0,30.493638606657424,17.0,2.0,On Time,44319.96837049434,7997.923313496175,337.86927463708554,29.960876278524363,1,5252.590245258156,11.316568829915164,3183.3880274291855
A02248,30786.857924199343,370.2258985678396,7667.116744207175,29481.942403920646,42.0,BC,Part-time,539.0,619.0,45.53587112167191,11.0,2.0,Late<30,37556.44800130443,2332.2863744900046,427.54139399379284,48.33217205887463,0,0.0,0.0,2565.5714936832787
A02249,54471.8756650064,874.7709682899595,2953.7700384061604,30000.0,100.0,ON,Full-time,509.0,566.0,39.128464134972816,12.0,0.0,Late<30,38865.35456919878,9071.74169729973,380.1854080884741,37.559706301218284,1,0.0,0.0,4539.322972083867
A02250,94923.35504584978,1535.1069018644932,213.88846675079787,10129.038990539422,80.0,ON,Part-time,339.0,759.0,14.408345204104451,15.0,1.0,On Time,113526.63096662104,5498.460942817477,408.93272220651255,26.496853693172156,0,10129.038990539422,8.88293001421433,7910.279587154148
A02251,56174.90690449112,760.7018643316507,9441.74363505662,30000.0,20.0,ON,Unemployed,250.0,763.0,39.91764145524866,16.0,4.6,Late 30-60,28850.166151698173,7133.120527409948,287.9076470919597,32.013073324106536,1,0.0,0.0,4681.242242040927
A02252,127462.49776318512,1726.0546572097987,1697.1341639491066,30000.0,33.0,ON,Full-time,278.0,655.0,55.6958725146018,19.0,4.0,On Time,109507.06374541594,2511.4276227364985,1524.772865453265,34.84156599101547,0,0.0,0.0,10621.87481359876
A02253,28981.476252704037,489.3412224381516,95.58186148068582,30000.0,93.0,ON,Unemployed,38.0,595.0,52.58100608566289,20.0,6.0,On Time,30535.72598624562,8429.80425214536,401.3997984782289,55.51439861347794,0,0.0,0.0,2415.1230210586696
A02254,59513.325597298506,1161.2509888967058,2371.31602383323,10257.499216986029,67.0,ON,Unemployed,68.0,698.0,59.26557900632557,10.0,3.0,On Time,40321.90660977357,312.63054180739823,597.4252854668042,38.56357365527796,1,0.0,0.0,4959.4437997748755
A02255,32009.988630995325,433.46859604472843,2350.287871181337,8721.925785666963,53.0,BC,Unemployed,276.0,790.0,23.988172055145306,4.0,1.0,On Time,55089.41117405555,2112.8078529389195,330.3735684149723,33.539695182961495,0,0.0,0.0,2667.499052582944
A02256,71812.65128908794,609.8557203940512,4220.05250845723,12587.715310214957,65.0,ON,Full-time,119.0,531.0,27.318054644260968,14.0,4.0,On Time,57580.71869034692,7799.484303631916,393.24830490967906,19.91715498973205,1,0.0,0.0,5984.387607423995
A02257,93287.71396529562,1403.8091159785636,9203.898315000368,18927.713454299806,42.0,ON,Full-time,85.0,891.0,33.5876865392472,8.8,8.0,Late<30,152276.76022575013,648.5777837662376,1278.6560224186505,38.157832976572855,0,0.0,0.0,7773.976163774635
A02258,48514.55345544416,656.9679113758064,8791.849177790979,30000.0,78.0,ON,Part-time,176.0,655.0,33.086740963630824,14.4,8.0,Late 30-60,58743.340519986064,5930.645178565333,485.90642278078434,39.39950107431962,1,0.0,0.0,4042.8794546203467
A02259,20000.0,413.4376769479838,4568.94554982428,30000.0,95.0,ON,Full-time,91.0,668.0,51.76808735650376,17.0,7.0,On Time,24392.29279435493,7229.9420624645745,315.68558605089584,70.74739577993277,0,0.0,0.0,1666.6666666666667
A02260,66136.36814480247,1135.8033452492127,4108.999049918065,30000.0,66.0,ON,Full-time,419.0,840.0,43.2212639486604,8.0,4.0,On Time,97074.39927883596,5729.229820990102,1048.9195584720544,47.805278293225875,0,0.0,0.0,5511.364012066872
A02261,74486.20920325736,1278.2386274287987,5550.090864748512,3872.8483958321567,41.0,ON,Unemployed,80.0,674.0,85.47072882072396,16.0,10.0,Late<30,42190.22293923425,1013.8011712623152,901.5072759312945,36.05239659638439,0,0.0,0.0,6207.184100271446
A02262,73287.64922877343,1035.517958997951,2434.540119717657,1566.2577696950943,30.0,ON,Part-time,340.0,669.0,63.88156573516226,2.0,6.0,On Time,45301.95493951697,5983.925620184033,723.489953100028,29.186393026402246,0,1566.2577696950943,8.913971231256177,6107.304102397786
A02263,111067.24369330336,1889.106713399701,521.8499196636284,30000.0,59.0,ON,Full-time,600.0,588.0,11.678393622982057,7.0,0.0,Late>60,109986.03013885196,6112.8296530773305,321.1150382476703,28.741742351974096,1,10000.0,12.899227185658988,9255.603641108613
A02264,35047.97654174154,674.8973878586232,9392.241361712067,14685.087293914115,47.0,BC,Full-time,227.0,622.0,24.146716332993297,7.6,3.0,Late>60,39437.16610035239,4852.059458515804,238.06951570058715,38.800866404994835,0,2409.548387244731,9.607098126309053,2920.664711811795
A02265,84129.12102952576,1287.6845868169823,1866.9898487717276,17369.865881157057,88.0,BC,Part-time,472.0,609.0,6.014864269654409,16.0,6.0,On Time,96320.37255886354,3644.743919482135,144.83849183602737,24.149607833551514,1,0.0,0.0,7010.760085793813
,108689.85692946403,2199.4355295304,1984.007292457164,27793.299269811097,69.0,ON,Part-time,87.0,503.0,21.06161354224658,15.0,2.0,On Time,164701.0765749553,2435.6201539344133,867.2176062034174,38.46047154565698,0,10000.0,11.964727944827056,9057.488077455337
A02267,24605.03087183077,333.1931263893751,4724.603288539476,6018.243033213127,41.0,ON,Full-time,349.0,471.0,16.160931154057653,19.0,3.0,On Time,12328.535692905683,767.3190088381388,49.81015414084781,23.08195889663787,0,0.0,0.0,2050.419239319231
A02268,70250.72538863074,766.5347580988682,4916.133448403307,30000.0,49.0,BC,Full-time,189.0,656.0,37.17515180661895,13.0,0.0,On Time,136192.10535810678,352.12698145301704,1265.7405478876656,42.40141793135011,0,0.0,0.0,5854.227115719229
A02269,46532.67739728959,737.9671773519094,184.34209700741943,16932.22486532636,39.0,ON,Part-time,135.0,541.0,14.466616356150784,16.0,7.0,Late>60,35445.388305962486,7914.78833306705,128.19370855428815,28.886648820718968,1,4362.438505995899,13.143471929924834,3877.723116440799
A02270,57482.66272243982,869.9235442089889,1479.547387739707,30000.0,42.0,ON,Full-time,324.0,745.0,26.62467665894641,6.0,1.0,On Time,50179.34754797304,5255.245999180137,334.00222585541945,34.527122267467746,0,0.0,0.0,4790.221893536652
A02271,71242.03067994471,1409.9567333577545,3781.5481856074175,30000.0,90.0,ON,Full-time,39.0,657.0,14.34311324564194,10.0,9.0,Late<30,132399.09483677283,1477.1805144325845,474.7538027160799,39.32583920684468,0,0.0,0.0,5936.835889995393
A02272,46928.747415349295,586.505681201293,6837.306935105391,9384.455333534052,27.0,ON,Full-time,286.0,520.0,35.341605374065324,16.0,0.0,On Time,23850.930554220115,943.608028649432,210.7325438628711,23.985427442123683,1,9384.455333534052,9.429337985581668,3910.728951279108
A02273,42708.18898848585,811.6341928345952,2284.1845683193583,30000.0,40.0,BC,Full-time,255.0,654.8,28.910525123273818,12.0,2.0,On Time,84859.42570922567,910.625243631552,613.3326397282892,52.682172959430616,0,0.0,0.0,3559.015749040487
A02274,60905.34451680355,824.7598736650481,4230.1444624176265,27003.718912059743,22.0,BC,Full-time,596.0,637.0,22.52048873095037,18.0,2.0,On Time,33737.66312981437,1442.6980922492617,189.94716558089607,27.973167232346253,1,8374.48487106049,12.013396068832725,5075.445376400296
A02275,69222.36429749064,531.9863997342334,5573.450647164668,30000.0,95.0,ON,Part-time,419.0,731.0,22.875337693097293,16.0,6.0,Late<30,23668.89879366332,285.23211256220594,135.35851318219792,19.36966338996201,1,0.0,0.0,5768.53035812422
A02276,34790.075404324976,471.1156044335674,8885.92494623292,11178.774027887128,21.0,ON,Full-time,538.0,844.0,25.76432452899064,10.0,1.0,On Time,29925.03365415309,7650.417524591283,192.7495696516417,28.682206916980967,0,9567.27073618937,8.215638503514178,2899.1729503604147
A02277,84093.67554081442,1138.7685229485287,3260.705023271233,30000.0,46.0,ON,Unemployed,290.0,677.0,56.47321383716006,3.0,6.0,On Time,97387.4106549904,3668.0113454575226,1374.9450167416483,42.29160189225056,0,0.0,0.0,7007.806295067869
A02278,33711.79254968967,340.5408242310252,1335.582658634835,20790.46874885663,33.0,ON,Part-time,315.0,681.0,34.46201999982825,15.0,0.0,On Time,43072.79210237756,5710.770023686173,371.09385572014503,36.43206013475927,1,0.0,0.0,2809.3160458074726
A02279,83546.30018973653,1020.7313616404396,4892.722258976082,30000.0,26.0,ON,Part-time,131.0,823.0,66.86131183031753,20.0,9.0,On Time,54896.41133636957,4610.038310936943,917.6115191815961,34.30446890499796,1,0.0,0.0,6962.191682478045
A02280,75455.29543514801,1021.7904590176295,7467.216016840621,30000.0,66.0,BC,Full-time,538.0,650.0,28.91012556880554,0.0,6.8,On Time,46066.27639703733,3107.608661371363,332.945458781413,28.701538955873584,1,0.0,0.0,6287.941286262335
A02281,25263.012174409345,342.1032898617932,1098.5975705273345,25231.2573909576,70.0,ON,Part-time,302.0,787.0,72.84589103236812,12.0,7.0,Late<30,13838.788924080474,6972.428848992084,252.0247274958773,46.19861819362516,1,0.0,0.0,2105.251014534112
A02282,42668.56194496399,425.0551650799258,4246.834916969604,30000.0,73.0,ON,Unemployed,281.0,672.0,25.67571536113076,16.0,6.0,On Time,37767.055736677205,2975.4163902042487,242.42404328072112,31.42770669802352,0,0.0,0.0,3555.713495413666
A02283,108776.94643017296,933.6660714523867,177.85141262483427,19478.73614441233,55.0,ON,Full-time,491.0,697.0,41.508361915751465,14.0,10.0,On Time,204750.787568698,6207.56136689543,2124.7174482341657,36.962588178592355,0,0.0,0.0,9064.745535847747
A02284,36659.10965072874,403.9223040442751,335.59181647251137,11779.030040010894,22.0,BC,Full-time,279.0,695.0,18.07570865661976,9.0,4.0,Late>60,39766.47429500627,3742.9225144696734,179.70180091437302,24.887987606988627,0,7560.941365462804,9.93562034977083,3054.9258042273946
A02285,47467.37295472285,642.7873420952053,4829.533632166656,28295.45307873661,73.0,ON,Full-time,499.0,643.0,14.295994415312371,0.0,6.0,On Time,78131.82220843714,4091.7386152788,279.2430234874991,34.03926725959124,1,0.0,0.0,3955.6144128935707
A02286,75435.28735899829,854.9327747172638,2981.972981509294,30000.0,30.0,ON,Full-time,198.0,626.0,35.82661652489459,14.0,8.0,Late 30-60,59237.99534050137,7830.464999868506,530.5742356919088,29.198648134111853,0,0.0,0.0,6286.273946583191
A02287,88583.00089002735,1480.1445923091962,8451.072990054121,22515.63645702189,37.0,ON,Full-time,374.0,614.0,39.842113784160375,10.0,0.0,On Time,52885.72031017277,5186.2822433302335,526.7697215387963,31.762060492135998,0,10000.0,8.466084897174664,7381.9167408356125
A02288,52798.10384261175,714.9743228687009,6021.543061264542,24843.89214077973,97.0,BC,Full-time,299.0,550.0,11.923315247565268,12.0,1.0,On Time,70296.43466663783,4055.218846332596,209.54163782754964,29.4822938340684,1,0.0,0.0,4399.841986884313
A02289,44411.10823731192,385.1935376524232,4539.329617429904,30000.0,75.0,ON,Full-time,298.0,635.0,9.139035094639802,2.0,0.0,Late 30-60,76970.60597954485,3279.98594963808,175.85926732568817,27.318916688379602,0,0.0,0.0,3700.92568644266
A02290,121927.87140060264,2244.4665098698656,4079.353710542963,30000.0,55.0,BC,Full-time,554.0,653.0,20.60633347227063,20.0,4.0,Late>60,225284.89346662464,6555.7577564424655,1160.5739102595576,37.940861683348004,0,0.0,0.0,10160.65595005022
A02291,142835.63347513965,1849.782036926625,4972.454801895633,6419.485822646273,94.0,ON,Part-time,321.0,720.0,53.64347394854263,15.0,2.0,On Time,188444.0375670303,6266.941107717802,2527.198204996295,37.58114767663643,0,0.0,0.0,11902.969456261637
A02292,97677.74524012837,1322.719466793405,404.3883121266134,11394.373472659938,25.0,ON,Part-time,109.0,670.0,23.74192329614164,13.0,9.0,On Time,91919.48841799832,833.2113255332674,545.586360860174,25.052438604887662,0,11394.373472659938,8.152126068569853,8139.81210334403
A02293,62483.57937984827,815.8909485178208,8927.9335642066,30000.0,73.0,BC,Unemployed,470.0,787.0,22.056872081237497,10.0,0.0,On Time,41505.8184297613,6746.632607290819,228.87213193307866,28.7069933307882,0,15620.894844962068,4.962941958212864,5206.9649483206895
A02294,39969.30802433245,790.5634155597688,9983.031557339584,30000.0,46.0,BC,Full-time,411.0,677.0,62.54124462654238,9.0,0.0,On Time,60023.28006229521,4521.052906698679,938.4826604158673,65.42158021797366,0,0.0,0.0,3330.775668694371
A02295,39528.52320382327,773.5861331263627,1814.871248586987,30000.0,55.0,ON,Full-time,512.0,814.0,24.30946987942892,12.0,6.0,On Time,36392.1414508995,9739.754265007332,221.16841661213954,43.85960615696656,1,0.0,0.0,3294.043600318606
A02296,77750.25055688489,934.9384033168844,1203.8296477461977,26230.016746048357,79.0,ON,Part-time,479.0,659.0,48.3334780162996,14.6,10.0,Late 30-60,137302.56022060753,4684.335094574746,1659.077569001097,46.10865486005814,0,0.0,0.0,6479.187546407074
A02297,73806.28063659323,657.8589971618162,1435.7746344859522,30000.0,93.0,BC,Part-time,139.0,628.0,68.05518097526388,16.0,1.0,On Time,103895.74894983544,9433.49213157027,1767.6609993354084,46.75244391174274,1,0.0,0.0,6150.52338638277
,120668.12605839064,1828.6240364679047,6610.270582343672,30000.0,57.0,ON,Full-time,503.0,543.0,42.55445495323488,15.0,10.0,On Time,215792.9631568016,8038.932433590453,2295.737982470297,45.490342827314905,0,0.0,0.0,10055.677171532554
A02299,82886.2981889449,1090.2216487086064,6614.408384507748,15439.809286529378,41.0,ON,Full-time,59.0,810.0,45.78141528686994,4.0,8.0,Late<30,111894.80462989768,9677.59787165493,1280.6756298011308,37.6780405158177,0,0.0,0.0,6907.191515745409
A02300,28239.016065306096,382.40334255102005,8479.24162278411,27989.99994708456,70.0,ON,Unemployed,348.2,564.0,44.10280311196992,5.0,6.0,Late>60,46809.375500685135,2058.997673887897,516.1061678752462,56.02289427862519,0,0.0,0.0,2353.251338775508
